0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,priceUSD
0.07417116913018439,0.008777088622663059,-0.04986878251272517,0.041857638977469434,0.006174385508369146,-0.015146675609046263,0.0017505116613680892,-0.04431413576952364,-0.013876496044955717,-0.03634312024160307,0.02026725661059404,-0.006646730197935186,0.012541335596114303,-0.01712963999181136,-0.01523097036169942,0.03275994471273992,-0.002482606548619172,-0.007952417805975958,0.024207218110579434,0.010545914659870757,0.017398598786881124,-0.019675687272482804,-0.00251326570407074,0.01580457655717165,0.037244547750644744,0.04341663276132309,-0.002625110999072428,-0.009115890822286766,0.009928923366131054,0.02724106621889497,0.0007893446964652775,0.015580792730442423,0.0012596047333616773,-0.007753951766202618,-0.03383410852730565,-0.018910968905017457,-0.021888774371563828,-0.004472021024737641,-0.014194786387507733,0.02612693071062992,-0.0055095543021721075,-0.002013092950511397,-0.03145004427260174,-0.014847194686374347,-0.003777884035594607,-0.013133394057739925,0.021469213162263828,-0.02488994217876366,0.014719737691786828,-0.01940221889107812,1
0.09519340818028166,0.06192754890806345,-0.08638569732185564,-0.016615196508898266,0.022650131340208202,-0.05602546414420752,0.0554537556519092,-0.008357733160812609,0.04644204348105942,-0.008777436566781443,-0.019412505711257813,0.050768371604246215,-0.024124580145092046,0.002504986623674406,-0.01839620012495393,0.03468082067257526,-0.04285210641138537,0.020165616757721803,0.0031295827286662685,0.04850395969240465,-0.016699132585684756,0.0028222896291794494,0.01173524323715414,0.0042906807779645156,-0.019605695333279036,-0.010947719246995261,-0.024785125492030997,0.03113944804342205,0.01670420230298812,-0.03145619139672594,0.062108470783625594,-0.07371461006913353,0.03273390502707983,0.0010434397386141995,0.009854479346102497,-0.01294393940863734,-0.06238164589388659,-0.015069461925955827,0.03161747154335891,0.014417482511646873,0.030263355523256524,-0.00757279072647433,0.05153817235266192,0.059347081694527244,-0.011646537180112337,0.017514638510836747,-0.005985822512620129,-0.0009294428582596635,0.022219267332844076,-0.017903938631480404,1
0.06504985422897186,0.023159001619066658,-0.041600754073948226,0.018874145114594076,0.027486175785026896,-0.016287512396642747,-0.0025168077463409914,-0.03156002008683637,-0.008987819180920975,-0.03423382907436176,0.01954351374047728,0.005251062719118832,-0.007648847227475965,-0.010886807547648,0.0072124547568661905,-0.006780590399844892,0.009072302281276957,-0.02407954123188879,-0.002128507992349044,-0.007567750296975232,0.03499374129571634,-0.01667678110932663,0.022171149167700303,-0.02181614603760796,0.026926203308872517,0.0032150309072863027,0.025277126697504607,0.006351864732428273,-0.029099501323460657,0.014467381084985218,-0.013645971633888405,0.016481590121294788,-0.01037490085983857,-0.04725123826009412,0.0070408880430374325,0.007512897737694201,0.03903002437430529,0.017429030932887443,0.02216465382359026,-0.00167195806540791,-0.003473647433326872,0.011695120212826923,-0.012253482489692874,-0.012557977280253941,0.018145728201851417,-0.014874679214948405,0.001198862754397589,-0.003989152316299991,0.03492694779663397,-0.013755337641966413,1
0.06579297820599057,-0.11787584740350596,0.023313565181196465,0.03599218323038677,-0.0012582458310883607,0.011415220764900879,-0.0009563576205884238,0.0035570767814882614,0.013841493137297866,-0.009887284737233841,-0.021571581832081962,0.0020104178081782518,0.0013551437595434605,0.004601512813148377,0.012028078830004434,-0.015489447970151308,-0.027254889505628713,0.015177731879740334,-0.01552790941848432,-0.005297700555886953,0.0031873351270603964,-0.02527951223190758,0.0025950622294269574,-0.011367705199658924,-0.014727093897533763,-0.0024459374111968925,0.010405192627178785,-0.0064507211610417515,0.00568232172633439,0.005864042383040031,0.004209709854661928,0.0015954795469901768,-0.008820852750112587,0.011556260294368863,0.022144293798992576,0.00995343265703482,0.005569376780608315,-0.0038892781478965816,-0.0033085548529222047,-0.0070087983351812926,0.01125845902574194,0.0063057041218449955,-0.002982041329905933,0.005748531451496002,0.0032628652111412935,-0.013797273581929486,-0.00587750650642505,-0.003490204740149139,0.013362408961333087,0.0015204875635725559,1
0.05972324030828103,-0.10518557868331396,0.023879719044646815,0.03261019838589584,-0.004796063567501061,0.006094508641866192,-0.005973817923748142,-0.0021321619586617433,-0.001000911956581047,-0.017177751285268047,-0.010393505894449333,-0.00663888552001579,0.004700449561973817,0.003937030689542361,0.004986945210497097,-0.015378731971539538,-0.0206581980084227,0.005296041721636412,-0.016490899420182194,-0.0019368601870085548,-0.010073188064073159,-0.02582073319188098,0.017613907460531767,0.009559891119432817,-0.020229613153587532,-0.006027718928668588,0.012179877904118905,-0.01678583397875547,0.0051884027708751015,-0.008433056773651696,-0.006633943371202797,0.009477490624662728,-0.014936242752225054,0.010754549696310022,0.01879807987386236,0.007373866000408124,-0.0031995742047765748,-0.0014867665284170213,0.0073755340105336725,-0.008834174811562113,-0.006866491622106015,0.0019910989066835006,-0.017271399783382733,0.00907002445680738,-0.013272384456670545,-0.01964072256957469,0.01426291589273186,0.0017083952288356112,-0.013809776599019758,-0.007796729085996837,1
-0.009898495762332126,-0.0001057559984669589,0.014904127968291629,0.04335653239576881,-0.034515142193392995,0.01646285821369523,0.07783753803384216,0.04751160127260811,-0.026078591259580182,-0.018745559378447452,0.0054352703581110415,0.0037988002924608877,-0.00833544077016414,-0.022338277905342683,0.004884084004227711,0.016336891939770885,0.010281068065634908,0.02336134576341292,0.008201571037316151,-0.000393130662227467,0.01859569720319108,0.02301944054775358,0.013126019225348898,-0.017474411021009963,0.006540297797293701,-0.019865702684607155,-0.001049811782643766,0.0024717541765471897,-0.016205050166839517,-0.021559419121336507,-0.018308890217890082,-0.008091209145608853,-0.012320269847652837,-0.017715814316724903,-0.0022880725372387166,0.005427473768513529,-0.03228527322537397,-0.013096706810204022,-0.005787759875619199,-0.013262289482571257,-0.03878480314741737,0.013483068098446295,0.009485606560901739,0.0183622437142916,-0.00137146989081234,0.02376837976954004,-0.012471444486189122,0.004509601231959277,-0.00993195768304957,0.03215695342576448,1
0.025398425121855975,0.02329237690058768,0.03110830006503104,0.01841445192656675,0.03702701605970218,0.021942758281821045,-0.009398736385760104,0.0031815883995784857,-0.020682389176790345,0.012309596992625007,0.03205018391046735,0.010424164558326494,-0.007135538516234468,0.008167256297184861,-0.014037645619250128,-0.00763888044685026,0.07200148660744321,-0.01847134421268264,-0.008943098496553002,0.026513756834273462,0.03794142600121482,-0.049144634264767784,-0.037295477806209815,0.009246791718354238,-0.011797731152217404,0.0021826661345090747,0.0021954948668891734,0.017945821017432077,0.01914502687847155,0.0030478555182375045,0.011833220664088895,-0.03489479461559907,0.0034409190878921525,-0.029500472304593496,-0.030290552263624572,0.014396472286567158,0.004683805877989153,-0.03382686182415969,0.006345567506196027,-0.00954481773613608,0.029993307007698335,0.02014679537661123,-0.019511725449891163,-0.0389726815692495,0.028419802078579453,0.006716228547451629,-0.012145313387198618,-0.057764801007440816,-5.595906697766193e-06,-0.0209417785853774,1
0.013030125646342296,0.028272906797408317,0.030080454181001606,0.011007323961022658,0.024061050075667702,0.03910967788358934,-0.01566579114521324,0.011328925496663835,0.02427201224616428,-0.007333583456387001,0.009824902431945864,-0.00944111171072983,0.017437629941531987,-0.02763629579475803,0.01185115389376731,-0.012816439164504355,-0.006262604592524221,-0.018038035266278323,0.00742838927430613,0.0003836960669285302,-0.009468684862102306,0.015110858566026805,-0.02046056396563535,-0.004103283825994283,0.00698600035220696,0.014085185557892694,0.016649899708182765,-0.006260353360866933,0.02809581878590838,-0.01036378905127081,0.0016288777731172897,0.005349331601474466,-8.764485153761192e-05,-0.023876055192481364,0.01684051471533471,0.005890906224316906,-0.01543794495995417,0.016044449351696726,0.0101576014936451,0.003849247566921516,0.00278115822338991,-0.01094210540323705,-0.009782197027136029,0.021330498015911362,-0.015982673633272687,-0.016460381138421586,0.018460655927599753,-0.00787638083095357,0.005259293253400365,0.014613031436985321,1
0.011730847590250932,0.02720910965970853,0.026482845758220883,0.013068080243700446,0.02215471091068618,0.039311245079017496,-0.016839036180980833,0.01063341440429821,0.024104808421799687,-0.005629717543522244,0.011517106261075832,-0.008131515812697488,0.01753522561974759,-0.025954476713188637,0.012100463109428923,-0.012041867044326965,-0.002201183215883384,-0.0209300035703673,0.008901886806969926,0.0005276930304148976,-0.00805367976855551,0.013517683948717385,-0.022463279663572096,-0.0032487099779325394,0.005218199346844515,0.016146550892763144,0.01755002386030843,-0.0027075060809109977,0.032703914429623816,-0.007929261994029303,0.001383492711456695,0.003332274760935493,-0.0006667345507492397,-0.026412955682778815,0.018875254058829016,0.00342670266666095,-0.01873576055472029,0.01594673018313076,0.012031638972010284,-0.002544957786433998,0.007511301018811885,-0.010756650631578359,-0.012283237673617251,0.01657761229963006,-0.012931257529396825,-0.013134402769560231,0.024262713541931782,-0.004648411781475138,0.004810270425649801,0.01976341245761727,0
0.006601839735729014,-0.0031140598755636595,-0.0162341087343956,-0.015243654253208325,0.014076046997224366,0.013025907407426455,0.027404173478214295,0.03733319284524683,0.06987654800283337,0.03192210296991299,-0.0224243117709838,0.030790036501941627,-0.014137842884694215,0.01415552559442512,-0.006152806217439317,0.008012450485824031,0.02082093892216344,0.015940618586426678,-0.013033966443876535,0.002505870968712745,-0.00574598433460731,-0.009573483663133415,0.01554289852367844,0.002685623500155996,0.02460859234693877,-0.016331216265914276,0.014425423933640373,0.00711141755797529,0.02578673771911508,0.005653782847625986,-0.02792314571557154,0.014909289460377076,0.011032333855232977,-0.0015075141013926082,-0.00785697629265115,0.0010536846162111262,0.017625435105960357,0.0026258994347425897,0.003724457417576114,-0.004333247906665835,-0.0014451274938085453,-0.003124763174571164,-0.03146626459643044,-0.03092390961470554,-0.004022443184316843,-0.007632238392972774,0.018442706476814116,0.004258391940611139,-0.007400975479499066,0.011417363544300545,0
