comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,priceUSD
0.07477510023450357,-0.058774803935109456,-0.01653119384268987,-0.026882332488639887,-0.018071009318664098,0.03470815980077082,0.0495
0.10343210962940885,-0.09797441823337104,0.02511171613517519,0.008137734438964803,-0.009609656980710115,0.003281831124347425,0.0726
0.07832075040512036,-0.03838382404034945,-0.004898757963927319,-0.021896538956961236,-0.02155986181960547,0.029446772354572194,0.0859
0.06793601254639431,0.08946768530643257,-0.09090901225315617,-0.044743005710658784,0.002120111609210031,0.01490391848774435,0.0783
0.06168675051612801,0.07784170061831486,-0.08400774919252355,-0.04621266718365044,0.004950095344774028,0.0222460852215214,0.0767
-0.005055291002029304,0.008788258335694011,0.005124991412489823,-0.019586482418183507,0.0194240289545296,0.03301845923115476,0.0649
0.02329193597569955,0.03497454730091887,0.03145498185526839,-0.0006375871806905909,-0.019485272869555342,-0.017497552443228207,0.0566
0.01575873318373567,0.027152574259831697,0.04408805339049753,-0.0006166241925852913,-0.024021309830707955,-0.01151859118485577,0.0581
0.01463821248754646,0.02252761876538251,0.04479718753825829,-0.0019058895883456964,-0.026429957510141763,-0.006742903655570213,0.053
0.005398299642443702,0.0001759937402634922,-0.009860774074462066,0.029610627509260228,-0.006953795129425858,-0.018035834859546,0.053
0.018288924922211614,0.03840567260598385,0.014075822546369358,0.0036288426079534196,-0.00843517290689026,-0.023284211614979657,0.057999999999999996
0.015027676894313165,0.012404001066944453,0.04300215491449238,0.0021314539609869655,-0.01063941462273484,-0.00013890226139075785,0.0595
0.07940387484737232,-0.014440504007041262,0.00759410536055816,-0.017216657821448895,-0.010536323902850926,0.02712147702343238,0.0648
-0.03633004909385855,0.021067560009012377,0.02579984044876438,-0.0031513812677806613,0.0037588262948022575,0.074317043198087,0.0663
0.02473847260209319,-0.0008522217748422016,0.057132226710471794,-0.007351783809980281,-0.04992169924841732,0.023301003465800437,0.0664
0.0833798900628606,-0.06473007275966652,-0.017551144593591302,-0.02628675814233342,-0.006449422012997145,0.03890490582284829,0.0611
0.0902783507840572,-0.06884619438031753,-0.0175309301993684,-0.027045438763043276,0.0001330271377328134,0.04013689850473842,0.0613
